department,term,day,period,room,building,course
物質応用化学科,後期,火,4,1013,船橋校舎,科学技術史 {III群}
物理学科,後期,火,4,1013,船橋校舎,科学技術史 {III群}
数学科,後期,火,4,1013,船橋校舎,科学技術史 {III群}
まちづくり工学科,後期,火,4,1013,船橋校舎,科学技術史 {III群}
応用情報工学科,後期,火,4,1013,船橋校舎,科学技術史 {III群}
一般教育,後期,火,4,1013,船橋校舎,科学技術史 {III群}
土木工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
交通システム工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
交通システム工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
建築学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
海洋建築工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
機械工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
精密機械工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
航空宇宙工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
電気工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
電子工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
物質応用化学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
物理学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
数学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
まちづくり工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
応用情報工学科,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
一般教育,後期,火,4,1021,船橋校舎,ことばと文化 {I群}
土木工学科,後期,火,4,1022,船橋校舎,法学 {I群}
交通システム工学科,後期,火,4,1022,船橋校舎,法学 {I群}
交通システム工学科,後期,火,4,1022,船橋校舎,法学 {I群}
建築学科,後期,火,4,1022,船橋校舎,法学 {I群}
海洋建築工学科,後期,火,4,1022,船橋校舎,法学 {I群}
機械工学科,後期,火,4,1022,船橋校舎,法学 {I群}
精密機械工学科,後期,火,4,1022,船橋校舎,法学 {I群}
航空宇宙工学科,後期,火,4,1022,船橋校舎,法学 {I群}
電気工学科,後期,火,4,1022,船橋校舎,法学 {I群}
電子工学科,後期,火,4,1022,船橋校舎,法学 {I群}
物質応用化学科,後期,火,4,1022,船橋校舎,法学 {I群}
物理学科,後期,火,4,1022,船橋校舎,法学 {I群}
数学科,後期,火,4,1022,船橋校舎,法学 {I群}
まちづくり工学科,後期,火,4,1022,船橋校舎,法学 {I群}
応用情報工学科,後期,火,4,1022,船橋校舎,法学 {I群}
一般教育,後期,火,4,1022,船橋校舎,法学 {I群}
土木工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
交通システム工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
交通システム工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
建築学科,後期,火,4,1023,船橋校舎,経済学 {I群}
海洋建築工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
機械工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
精密機械工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
航空宇宙工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
電気工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
電子工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
物質応用化学科,後期,火,4,1023,船橋校舎,経済学 {I群}
物理学科,後期,火,4,1023,船橋校舎,経済学 {I群}
数学科,後期,火,4,1023,船橋校舎,経済学 {I群}
まちづくり工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
応用情報工学科,後期,火,4,1023,船橋校舎,経済学 {I群}
一般教育,後期,火,4,1023,船橋校舎,経済学 {I群}
土木工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
交通システム工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
交通システム工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
建築学科,後期,火,4,1031,船橋校舎,哲学 {II群}
海洋建築工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
機械工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
精密機械工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
航空宇宙工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
電気工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
電子工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
物質応用化学科,後期,火,4,1031,船橋校舎,哲学 {II群}
物理学科,後期,火,4,1031,船橋校舎,哲学 {II群}
数学科,後期,火,4,1031,船橋校舎,哲学 {II群}
まちづくり工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
応用情報工学科,後期,火,4,1031,船橋校舎,哲学 {II群}
一般教育,後期,火,4,1031,船橋校舎,哲学 {II群}
土木工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
交通システム工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
交通システム工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
建築学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
海洋建築工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
機械工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
精密機械工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
航空宇宙工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
電気工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
電子工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
物質応用化学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
物理学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
数学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
まちづくり工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
応用情報工学科,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
一般教育,後期,火,4,1032,船橋校舎,感性芸術学 {II群}
土木工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
交通システム工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
交通システム工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
建築学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
海洋建築工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
機械工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
精密機械工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
航空宇宙工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
電気工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
電子工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
物質応用化学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
物理学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
数学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
まちづくり工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
応用情報工学科,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
一般教育,後期,火,4,1033,船橋校舎,技術者倫理 {III群}
土木工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
交通システム工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
交通システム工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
建築学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
海洋建築工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
機械工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
精密機械工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
航空宇宙工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
電気工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
電子工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
物質応用化学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
物理学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
数学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
まちづくり工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
応用情報工学科,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
一般教育,後期,火,4,1041,船橋校舎,日本語表現の基礎 {II群}
土木工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
交通システム工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
交通システム工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
建築学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
海洋建築工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
機械工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
精密機械工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
航空宇宙工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
電気工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
電子工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
物質応用化学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
物理学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
数学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
まちづくり工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
応用情報工学科,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
一般教育,後期,火,4,1042,船橋校舎,科学技術と人間 {III群}
電子工学科,後期,火,4,1103,船橋校舎,電子工学実験Ⅲ {未来}↓連続２時限【年間】
精密機械工学科,後期,火,4,1122,船橋校舎,工学解析の方法Ⅱ
建築学科,後期,火,4,1123,船橋校舎,物質の構造と状態 {B}
交通システム工学科,後期,火,4,1131,船橋校舎,材料化学
交通システム工学科,後期,火,4,1131,船橋校舎,材料化学
電気工学科,後期,火,4,1132,船橋校舎,微分積分学Ⅱ {A}
電気工学科,後期,火,4,1133,船橋校舎,微分積分学Ⅱ {B}
建築学科,後期,火,4,1141,船橋校舎,物質の構造と状態 {A}
建築学科,後期,火,4,1143,船橋校舎,物質の構造と状態 {C}
精密機械工学科,後期,火,4,1214,船橋校舎,電気電子実験Ⅰ {1}{未来}↓連続２時限
交通システム工学科,後期,火,4,1221,船橋校舎,国際コミュニケーション論Ⅱ
交通システム工学科,後期,火,4,1221,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1221,船橋校舎,国際コミュニケーション論Ⅱ
交通システム工学科,後期,火,4,1221,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1224,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1224,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
まちづくり工学科,後期,火,4,1231,船橋校舎,線形代数学Ⅱ {1}
まちづくり工学科,後期,火,4,1232,船橋校舎,線形代数学Ⅱ {2}
交通システム工学科,後期,火,4,1326,船橋校舎,交通システム工学総合演習 {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1326,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1326,船橋校舎,交通システム工学総合演習 {年間隔週}【年間隔週】
交通システム工学科,後期,火,4,1326,船橋校舎,交通システム工学キャリアデザイン {年間隔週}【年間隔週】
海洋建築工学科,後期,火,4,1421,船橋校舎,建築施工法
精密機械工学科,後期,火,4,1424,船橋校舎,物理学Ⅱ演習
精密機械工学科,後期,火,4,1431,船橋校舎,物理学Ⅱ演習
精密機械工学科,後期,火,4,1432,船橋校舎,物理学Ⅱ演習
精密機械工学科,後期,火,4,1433,船橋校舎,物理学Ⅱ演習
海洋建築工学科,後期,火,4,1434,船橋校舎,鋼構造及び演習↓連続２時限
電子工学専攻,後期,火,4,1441,船橋校舎,電子システム工学
応用情報工学科,後期,火,4,1443,船橋校舎,インターンシップ {年間隔週}【年間隔週】
航空宇宙工学科,後期,火,4,1444,船橋校舎,航空機構造設計製図 {未来}↓連続２時限
海洋建築工学専攻,後期,火,4,1452,船橋校舎,海洋構造物設計特論
精密機械工学専攻,後期,火,4,1453,船橋校舎,ロボット制御工学特論Ⅱ ＊
航空宇宙工学専攻,後期,火,4,1454,船橋校舎,流体力学特論Ⅳ
交通システム工学専攻,後期,火,4,1455,船橋校舎,Transportation Systems Analysis and Planning
情報科学専攻,後期,火,4,1456,船橋校舎,ソフトウェア工学特論
航空宇宙工学科,後期,火,4,1457,船橋校舎,航空宇宙工学実験Ⅰ {夏季あり}↓連続２時限【年間】
航空宇宙工学科,後期,火,4,1458,船橋校舎,航空宇宙工学実験Ⅰ {夏季あり}↓連続２時限【年間】
応用情報工学科,後期,火,4,221,船橋校舎,情報工学実験Ⅱ↓連続２時限【年間】
航空宇宙工学科,後期,火,4,341,船橋校舎,航空宇宙工学実験Ⅰ {夏季あり}↓連続２時限【年間】
航空宇宙工学科,後期,火,4,342,船橋校舎,航空宇宙工学実験Ⅰ {夏季あり}↓連続２時限【年間】
電子工学科,後期,火,4,403,船橋校舎,電子工学実験Ⅱ {2}{未来}↓連続２時限【年間】
航空宇宙工学科,後期,火,4,624,船橋校舎,物理学Ⅱ演習
航空宇宙工学科,後期,火,4,625,船橋校舎,物理学Ⅱ演習
航空宇宙工学科,後期,火,4,633,船橋校舎,航空機構造設計製図 {未来}↓連続２時限
航空宇宙工学科,後期,火,4,634,船橋校舎,物理学Ⅱ演習
航空宇宙工学科,後期,火,4,635,船橋校舎,物理学Ⅱ演習
航空宇宙工学科,後期,火,4,641,船橋校舎,航空機構造設計製図 {未来}↓連続２時限
航空宇宙工学科,後期,火,4,642,船橋校舎,航空機構造設計製図 {未来}↓連続２時限
航空宇宙工学科,後期,火,4,644,船橋校舎,航空機構造設計製図 {未来}↓連続２時限
精密機械工学科,後期,火,4,精密各実験室,船橋校舎,電気電子実験Ⅰ {1}{未来}↓連続２時限
精密機械工学科,後期,火,4,精密実験実験室,船橋校舎,機械実験Ⅰ {2}{未来}↓連続２時限
土木工学科,後期,火,4,0000,駿河台校舎,土質実験↓連続２時限
土木工学科,後期,火,4,0000,駿河台校舎,材料実験↓連続２時限
まちづくり工学科,後期,火,4,134,駿河台校舎,ユニバーサルデザイン
